PHU,date,population,rate_ED,count_ED,rate_hosp,count_hosp,rate_death,count_death
Brant County,2019-06-01,152593,125.8,16,23.6,3,31.5,4.0
Brant County,2019-07-01,152733,125.7,16,23.6,3,23.6,3.0
Brant County,2019-08-01,152865,109.9,14,0.0,0,15.7,2.0
Brant County,2019-09-01,152998,125.5,16,7.8,1,23.5,3.0
Brant County,2019-10-01,153130,62.7,8,7.8,1,15.7,2.0
Brant County,2019-11-01,153262,133.1,17,15.7,2,7.8,1.0
Brant County,2019-12-01,153395,125.2,16,7.8,1,23.5,3.0
Brant County,2020-01-01,153527,156.3,20,23.4,3,46.9,6.0
Brant County,2020-02-01,153659,164.0,21,31.2,4,7.8,1.0
Brant County,2020-03-01,153792,195.1,25,31.2,4,23.4,3.0
Brant County,2020-04-01,153924,85.8,11,0.0,0,,
Brant County,2020-05-01,154056,148.0,19,31.2,4,,
Brant County,2020-06-01,154189,194.6,25,23.3,3,,
Chatham-Kent,2003-01-01,111585,21.5,2,0.0,0,,
Chatham-Kent,2003-02-01,111593,0.0,0,0.0,0,,
Chatham-Kent,2003-03-01,111602,0.0,0,43.0,4,,
Chatham-Kent,2003-04-01,111611,10.8,1,0.0,0,,
Chatham-Kent,2003-05-01,111620,0.0,0,0.0,0,,
Chatham-Kent,2003-06-01,111629,0.0,0,21.5,2,,
Chatham-Kent,2003-07-01,111638,43.0,4,0.0,0,,
Chatham-Kent,2003-08-01,111631,32.2,3,32.2,3,,
Chatham-Kent,2003-09-01,111624,0.0,0,32.3,3,,
Chatham-Kent,2003-10-01,111617,21.5,2,21.5,2,,
Chatham-Kent,2003-11-01,111610,43.0,4,21.5,2,,
Chatham-Kent,2003-12-01,111603,32.3,3,32.3,3,,
Chatham-Kent,2004-01-01,111596,10.8,1,0.0,0,,
Chatham-Kent,2004-02-01,111589,21.5,2,10.8,1,,
Chatham-Kent,2004-03-01,111582,10.8,1,0.0,0,,
Chatham-Kent,2004-04-01,111575,10.8,1,10.8,1,,
Chatham-Kent,2004-05-01,111568,10.8,1,10.8,1,,
Chatham-Kent,2004-06-01,111561,10.8,1,0.0,0,,
Chatham-Kent,2004-07-01,111554,10.8,1,10.8,1,,
Chatham-Kent,2004-08-01,111605,10.8,1,10.8,1,,
Chatham-Kent,2004-09-01,111655,0.0,0,10.7,1,,
Chatham-Kent,2004-10-01,111706,0.0,0,10.7,1,,
Chatham-Kent,2004-11-01,111756,0.0,0,0.0,0,,
Chatham-Kent,2004-12-01,111807,0.0,0,0.0,0,,
Chatham-Kent,2005-01-01,111857,21.5,2,10.7,1,10.7,1.0
Chatham-Kent,2005-02-01,111908,21.4,2,21.4,2,0.0,0.0
Chatham-Kent,2005-03-01,111958,21.4,2,0.0,0,0.0,0.0
Chatham-Kent,2005-04-01,112009,21.4,2,42.9,4,10.7,1.0
Chatham-Kent,2005-05-01,112059,32.1,3,21.4,2,10.7,1.0
Chatham-Kent,2005-06-01,112110,21.4,2,10.7,1,10.7,1.0
Chatham-Kent,2005-07-01,112160,21.4,2,0.0,0,0.0,0.0
Chatham-Kent,2005-08-01,112176,32.1,3,0.0,0,0.0,0.0
Chatham-Kent,2005-09-01,112192,10.7,1,21.4,2,0.0,0.0
Chatham-Kent,2005-10-01,112208,0.0,0,32.1,3,10.7,1.0
Chatham-Kent,2005-11-01,112224,0.0,0,10.7,1,10.7,1.0
Chatham-Kent,2005-12-01,112240,0.0,0,0.0,0,0.0,0.0
Chatham-Kent,2006-01-01,112257,10.7,1,0.0,0,0.0,0.0
Chatham-Kent,2006-02-01,112273,53.4,5,42.8,4,10.7,1.0
Chatham-Kent,2006-03-01,112289,21.4,2,0.0,0,10.7,1.0
Chatham-Kent,2006-04-01,112305,21.4,2,10.7,1,0.0,0.0
Chatham-Kent,2006-05-01,112321,53.4,5,10.7,1,0.0,0.0
Chatham-Kent,2006-06-01,112337,10.7,1,10.7,1,10.7,1.0
Chatham-Kent,2006-07-01,112353,0.0,0,0.0,0,0.0,0.0
Chatham-Kent,2006-08-01,112254,42.8,4,10.7,1,21.4,2.0
Chatham-Kent,2006-09-01,112155,42.8,4,10.7,1,0.0,0.0
Chatham-Kent,2006-10-01,112055,10.7,1,0.0,0,0.0,0.0
Chatham-Kent,2006-11-01,111956,10.7,1,10.7,1,0.0,0.0
Chatham-Kent,2006-12-01,111857,42.9,4,0.0,0,10.7,1.0
Chatham-Kent,2007-01-01,111758,10.7,1,10.7,1,0.0,0.0
Chatham-Kent,2007-02-01,111658,43.0,4,0.0,0,0.0,0.0
Chatham-Kent,2007-03-01,111559,43.0,4,53.8,5,0.0,0.0
Chatham-Kent,2007-04-01,111460,10.8,1,43.1,4,0.0,0.0
Chatham-Kent,2007-05-01,111361,32.3,3,10.8,1,0.0,0.0
Chatham-Kent,2007-06-01,111261,32.4,3,32.4,3,0.0,0.0
Chatham-Kent,2007-07-01,111162,43.2,4,0.0,0,10.8,1.0
Chatham-Kent,2007-08-01,111061,0.0,0,10.8,1,0.0,0.0
Chatham-Kent,2007-09-01,110961,43.3,4,0.0,0,0.0,0.0
Chatham-Kent,2007-10-01,110860,10.8,1,10.8,1,10.8,1.0
Chatham-Kent,2007-11-01,110759,0.0,0,0.0,0,0.0,0.0
Chatham-Kent,2007-12-01,110658,43.4,4,21.7,2,0.0,0.0
Chatham-Kent,2008-01-01,110558,21.7,2,10.9,1,0.0,0.0
Chatham-Kent,2008-02-01,110457,10.9,1,21.7,2,0.0,0.0
Chatham-Kent,2008-03-01,110356,0.0,0,0.0,0,0.0,0.0
Chatham-Kent,2008-04-01,110255,21.8,2,32.7,3,10.9,1.0
Chatham-Kent,2008-05-01,110155,10.9,1,10.9,1,0.0,0.0
Chatham-Kent,2008-06-01,110054,10.9,1,10.9,1,0.0,0.0
Chatham-Kent,2008-07-01,109953,32.7,3,21.8,2,10.9,1.0
Chatham-Kent,2008-08-01,109857,21.8,2,32.8,3,0.0,0.0
Chatham-Kent,2008-09-01,109761,43.7,4,43.7,4,0.0,0.0
Chatham-Kent,2008-10-01,109665,10.9,1,0.0,0,0.0,0.0
Chatham-Kent,2008-11-01,109568,0.0,0,0.0,0,0.0,0.0
Chatham-Kent,2008-12-01,109472,0.0,0,0.0,0,0.0,0.0
Chatham-Kent,2009-01-01,109376,21.9,2,21.9,2,0.0,0.0
Chatham-Kent,2009-02-01,109280,22.0,2,0.0,0,0.0,0.0
Chatham-Kent,2009-03-01,109184,11.0,1,22.0,2,0.0,0.0
Chatham-Kent,2009-04-01,109088,22.0,2,11.0,1,0.0,0.0
Chatham-Kent,2009-05-01,108991,22.0,2,22.0,2,0.0,0.0
Chatham-Kent,2009-06-01,108895,11.0,1,22.0,2,0.0,0.0
Chatham-Kent,2009-07-01,108799,22.1,2,33.1,3,11.0,1.0
Chatham-Kent,2009-08-01,108690,33.1,3,0.0,0,0.0,0.0
Chatham-Kent,2009-09-01,108581,22.1,2,33.2,3,0.0,0.0
Chatham-Kent,2009-10-01,108472,44.3,4,33.2,3,0.0,0.0
Chatham-Kent,2009-11-01,108363,22.1,2,33.2,3,0.0,0.0
Chatham-Kent,2009-12-01,108254,11.1,1,22.2,2,0.0,0.0
Chatham-Kent,2010-01-01,108145,0.0,0,0.0,0,0.0,0.0
Chatham-Kent,2010-02-01,108035,11.1,1,11.1,1,11.1,1.0
Chatham-Kent,2010-03-01,107926,44.5,4,0.0,0,11.1,1.0
Chatham-Kent,2010-04-01,107817,22.3,2,22.3,2,11.1,1.0
Chatham-Kent,2010-05-01,107708,0.0,0,11.1,1,0.0,0.0
Chatham-Kent,2010-06-01,107599,11.2,1,11.2,1,0.0,0.0
Chatham-Kent,2010-07-01,107490,22.3,2,33.5,3,11.2,1.0
Chatham-Kent,2010-08-01,107423,33.5,3,22.3,2,0.0,0.0
Chatham-Kent,2010-09-01,107355,44.7,4,33.5,3,0.0,0.0
Chatham-Kent,2010-10-01,107288,11.2,1,22.4,2,0.0,0.0
Chatham-Kent,2010-11-01,107221,0.0,0,11.2,1,0.0,0.0
Chatham-Kent,2010-12-01,107153,33.6,3,0.0,0,11.2,1.0
Chatham-Kent,2011-01-01,107086,67.2,6,33.6,3,0.0,0.0
Chatham-Kent,2011-02-01,107019,11.2,1,22.4,2,11.2,1.0
Chatham-Kent,2011-03-01,106951,33.7,3,11.2,1,11.2,1.0
Chatham-Kent,2011-04-01,106884,44.9,4,44.9,4,0.0,0.0
Chatham-Kent,2011-05-01,106817,33.7,3,22.5,2,0.0,0.0
Chatham-Kent,2011-06-01,106749,0.0,0,0.0,0,11.2,1.0
Chatham-Kent,2011-07-01,106682,33.7,3,0.0,0,0.0,0.0
Chatham-Kent,2011-08-01,106648,33.8,3,22.5,2,11.3,1.0
Chatham-Kent,2011-09-01,106613,45.0,4,33.8,3,0.0,0.0
Chatham-Kent,2011-10-01,106579,22.5,2,22.5,2,11.3,1.0
Chatham-Kent,2011-11-01,106545,45.1,4,22.5,2,0.0,0.0
Chatham-Kent,2011-12-01,106510,11.3,1,11.3,1,0.0,0.0
Chatham-Kent,2012-01-01,106476,45.1,4,33.8,3,0.0,0.0
Chatham-Kent,2012-02-01,106442,11.3,1,33.8,3,22.5,2.0
Chatham-Kent,2012-03-01,106407,33.8,3,11.3,1,0.0,0.0
Chatham-Kent,2012-04-01,106373,33.8,3,33.8,3,0.0,0.0
Chatham-Kent,2012-05-01,106339,11.3,1,33.9,3,22.6,2.0
Chatham-Kent,2012-06-01,106304,56.4,5,22.6,2,11.3,1.0
Chatham-Kent,2012-07-01,106270,67.8,6,45.2,4,0.0,0.0
Chatham-Kent,2012-08-01,106246,22.6,2,11.3,1,0.0,0.0
Chatham-Kent,2012-09-01,106222,11.3,1,22.6,2,0.0,0.0
Chatham-Kent,2012-10-01,106199,22.6,2,0.0,0,0.0,0.0
Chatham-Kent,2012-11-01,106175,22.6,2,0.0,0,11.3,1.0
Chatham-Kent,2012-12-01,106151,45.2,4,22.6,2,0.0,0.0
Chatham-Kent,2013-01-01,106127,67.8,6,45.2,4,0.0,0.0
Chatham-Kent,2013-02-01,106103,22.6,2,0.0,0,0.0,0.0
Chatham-Kent,2013-03-01,106079,11.3,1,0.0,0,0.0,0.0
Chatham-Kent,2013-04-01,106056,45.3,4,22.6,2,0.0,0.0
Chatham-Kent,2013-05-01,106032,45.3,4,0.0,0,11.3,1.0
Chatham-Kent,2013-06-01,106008,45.3,4,11.3,1,0.0,0.0
Chatham-Kent,2013-07-01,105984,11.3,1,34.0,3,11.3,1.0
Chatham-Kent,2013-08-01,105972,56.6,5,22.6,2,0.0,0.0
Chatham-Kent,2013-09-01,105960,45.3,4,22.7,2,0.0,0.0
Chatham-Kent,2013-10-01,105947,34.0,3,11.3,1,11.3,1.0
Chatham-Kent,2013-11-01,105935,56.6,5,11.3,1,11.3,1.0
Chatham-Kent,2013-12-01,105923,90.6,8,56.6,5,0.0,0.0
Chatham-Kent,2014-01-01,105911,56.7,5,11.3,1,11.3,1.0
Chatham-Kent,2014-02-01,105898,22.7,2,11.3,1,0.0,0.0
Chatham-Kent,2014-03-01,105886,11.3,1,11.3,1,11.3,1.0
Chatham-Kent,2014-04-01,105874,11.3,1,11.3,1,11.3,1.0
Chatham-Kent,2014-05-01,105862,79.3,7,22.7,2,0.0,0.0
Chatham-Kent,2014-06-01,105849,11.3,1,11.3,1,11.3,1.0
Chatham-Kent,2014-07-01,105837,34.0,3,34.0,3,11.3,1.0
Chatham-Kent,2014-08-01,105807,68.0,6,34.0,3,0.0,0.0
Chatham-Kent,2014-09-01,105778,34.0,3,11.3,1,0.0,0.0
Chatham-Kent,2014-10-01,105748,0.0,0,34.0,3,0.0,0.0
Chatham-Kent,2014-11-01,105718,34.1,3,34.1,3,0.0,0.0
Chatham-Kent,2014-12-01,105689,0.0,0,11.4,1,22.7,2.0
Chatham-Kent,2015-01-01,105659,22.7,2,0.0,0,0.0,0.0
Chatham-Kent,2015-02-01,105629,11.4,1,22.7,2,11.4,1.0
Chatham-Kent,2015-03-01,105600,34.1,3,34.1,3,0.0,0.0
Chatham-Kent,2015-04-01,105570,34.1,3,11.4,1,0.0,0.0
Chatham-Kent,2015-05-01,105540,34.1,3,11.4,1,0.0,0.0
Chatham-Kent,2015-06-01,105511,34.1,3,0.0,0,0.0,0.0
Chatham-Kent,2015-07-01,105481,34.1,3,22.8,2,11.4,1.0
Chatham-Kent,2015-08-01,105463,22.8,2,22.8,2,11.4,1.0
Chatham-Kent,2015-09-01,105446,56.9,5,11.4,1,0.0,0.0
Chatham-Kent,2015-10-01,105428,34.1,3,22.8,2,0.0,0.0
Chatham-Kent,2015-11-01,105410,45.5,4,34.2,3,0.0,0.0
Chatham-Kent,2015-12-01,105393,68.3,6,45.5,4,0.0,0.0
Chatham-Kent,2016-01-01,105375,34.2,3,22.8,2,0.0,0.0
Chatham-Kent,2016-02-01,105357,45.6,4,22.8,2,0.0,0.0
Chatham-Kent,2016-03-01,105340,34.2,3,0.0,0,0.0,0.0
Chatham-Kent,2016-04-01,105322,34.2,3,34.2,3,11.4,1.0
Chatham-Kent,2016-05-01,105304,11.4,1,11.4,1,0.0,0.0
Chatham-Kent,2016-06-01,105287,11.4,1,22.8,2,0.0,0.0
Chatham-Kent,2016-07-01,105269,34.2,3,34.2,3,0.0,0.0
Chatham-Kent,2016-08-01,105279,34.2,3,57.0,5,0.0,0.0
Chatham-Kent,2016-09-01,105290,11.4,1,45.6,4,0.0,0.0
Chatham-Kent,2016-10-01,105300,79.8,7,22.8,2,11.4,1.0
Chatham-Kent,2016-11-01,105310,0.0,0,34.2,3,11.4,1.0
Chatham-Kent,2016-12-01,105320,45.6,4,57.0,5,0.0,0.0
Chatham-Kent,2017-01-01,105331,68.4,6,22.8,2,11.4,1.0
Chatham-Kent,2017-02-01,105341,57.0,5,22.8,2,0.0,0.0
Chatham-Kent,2017-03-01,105351,79.7,7,34.2,3,11.4,1.0
Chatham-Kent,2017-04-01,105361,22.8,2,22.8,2,11.4,1.0
Chatham-Kent,2017-05-01,105372,45.6,4,11.4,1,0.0,0.0
Chatham-Kent,2017-06-01,105382,56.9,5,34.2,3,0.0,0.0
Chatham-Kent,2017-07-01,105392,45.5,4,0.0,0,0.0,0.0
Chatham-Kent,2017-08-01,105394,91.1,8,11.4,1,0.0,0.0
Chatham-Kent,2017-09-01,105396,34.2,3,34.2,3,0.0,0.0
Chatham-Kent,2017-10-01,105397,68.3,6,45.5,4,0.0,0.0
Chatham-Kent,2017-11-01,105399,68.3,6,34.2,3,22.8,2.0
Chatham-Kent,2017-12-01,105401,22.8,2,22.8,2,0.0,0.0
Chatham-Kent,2018-01-01,105403,79.7,7,11.4,1,0.0,0.0
Chatham-Kent,2018-02-01,105404,34.2,3,11.4,1,0.0,0.0
Chatham-Kent,2018-03-01,105406,56.9,5,11.4,1,0.0,0.0
Chatham-Kent,2018-04-01,105408,34.2,3,0.0,0,0.0,0.0
Chatham-Kent,2018-05-01,105410,56.9,5,11.4,1,0.0,0.0
Chatham-Kent,2018-06-01,105411,79.7,7,22.8,2,11.4,1.0
Chatham-Kent,2018-07-01,105413,102.5,9,56.9,5,11.4,1.0
Chatham-Kent,2018-08-01,105411,113.8,10,22.8,2,0.0,0.0
Chatham-Kent,2018-09-01,105408,79.7,7,0.0,0,0.0,0.0
Chatham-Kent,2018-10-01,105406,22.8,2,11.4,1,0.0,0.0
Chatham-Kent,2018-11-01,105404,68.3,6,11.4,1,0.0,0.0
Chatham-Kent,2018-12-01,105401,68.3,6,45.5,4,22.8,2.0
Chatham-Kent,2019-01-01,105399,68.3,6,0.0,0,0.0,0.0
Chatham-Kent,2019-02-01,105397,34.2,3,0.0,0,0.0,0.0
Chatham-Kent,2019-03-01,105394,11.4,1,0.0,0,0.0,0.0
Chatham-Kent,2019-04-01,105392,159.4,14,22.8,2,0.0,0.0
Chatham-Kent,2019-05-01,105390,193.6,17,45.5,4,0.0,0.0
Chatham-Kent,2019-06-01,105387,68.3,6,22.8,2,0.0,0.0
Chatham-Kent,2019-07-01,105385,56.9,5,45.5,4,11.4,1.0
Chatham-Kent,2019-08-01,105378,56.9,5,45.6,4,22.8,2.0
Chatham-Kent,2019-09-01,105372,102.5,9,11.4,1,0.0,0.0
Chatham-Kent,2019-10-01,105365,102.5,9,0.0,0,11.4,1.0
Chatham-Kent,2019-11-01,105359,45.6,4,22.8,2,11.4,1.0
Chatham-Kent,2019-12-01,105352,68.3,6,57.0,5,11.4,1.0
Chatham-Kent,2020-01-01,105346,45.6,4,22.8,2,22.8,2.0
Chatham-Kent,2020-02-01,105339,159.5,14,22.8,2,11.4,1.0
Chatham-Kent,2020-03-01,105332,182.3,16,45.6,4,0.0,0.0
Chatham-Kent,2020-04-01,105326,102.5,9,11.4,1,,
Chatham-Kent,2020-05-01,105319,182.3,16,91.2,8,,
Chatham-Kent,2020-06-01,105313,136.7,12,22.8,2,,
City of Hamilton Services,2003-01-01,516814,11.6,5,13.9,6,,
City of Hamilton Services,2003-02-01,517137,16.2,7,9.3,4,,
City of Hamilton Services,2003-03-01,517460,11.6,5,7.0,3,,
City of Hamilton Services,2003-04-01,517783,27.8,12,13.9,6,,
City of Hamilton Services,2003-05-01,518105,20.8,9,13.9,6,,
City of Hamilton Services,2003-06-01,518428,30.1,13,13.9,6,,
City of Hamilton Services,2003-07-01,518751,25.4,11,6.9,3,,
City of Hamilton Services,2003-08-01,518938,32.4,14,18.5,8,,
City of Hamilton Services,2003-09-01,519125,37.0,16,18.5,8,,
City of Hamilton Services,2003-10-01,519311,30.0,13,6.9,3,,
City of Hamilton Services,2003-11-01,519498,27.7,12,11.5,5,,
City of Hamilton Services,2003-12-01,519685,18.5,8,20.8,9,,
City of Hamilton Services,2004-01-01,519872,20.8,9,11.5,5,,
City of Hamilton Services,2004-02-01,520058,18.5,8,16.2,7,,
City of Hamilton Services,2004-03-01,520245,30.0,13,4.6,2,,
City of Hamilton Services,2004-04-01,520432,25.4,11,13.8,6,,
City of Hamilton Services,2004-05-01,520619,30.0,13,13.8,6,,
City of Hamilton Services,2004-06-01,520805,48.4,21,16.1,7,,
City of Hamilton Services,2004-07-01,520992,29.9,13,23.0,10,,
City of Hamilton Services,2004-08-01,521115,43.8,19,11.5,5,,
City of Hamilton Services,2004-09-01,521238,25.3,11,9.2,4,,
City of Hamilton Services,2004-10-01,521361,23.0,10,4.6,2,,
City of Hamilton Services,2004-11-01,521484,27.6,12,18.4,8,,
City of Hamilton Services,2004-12-01,521607,13.8,6,2.3,1,,
City of Hamilton Services,2005-01-01,521731,25.3,11,4.6,2,4.6,2.0
City of Hamilton Services,2005-02-01,521854,34.5,15,25.3,11,4.6,2.0
City of Hamilton Services,2005-03-01,521977,9.2,4,11.5,5,2.3,1.0
City of Hamilton Services,2005-04-01,522100,18.4,8,13.8,6,9.2,4.0
City of Hamilton Services,2005-05-01,522223,25.3,11,11.5,5,0.0,0.0
City of Hamilton Services,2005-06-01,522346,16.1,7,11.5,5,4.6,2.0
City of Hamilton Services,2005-07-01,522469,18.4,8,11.5,5,9.2,4.0
City of Hamilton Services,2005-08-01,522566,11.5,5,4.6,2,4.6,2.0
City of Hamilton Services,2005-09-01,522662,9.2,4,13.8,6,9.2,4.0
City of Hamilton Services,2005-10-01,522759,6.9,3,18.4,8,6.9,3.0
City of Hamilton Services,2005-11-01,522856,20.7,9,6.9,3,2.3,1.0
City of Hamilton Services,2005-12-01,522952,22.9,10,16.1,7,2.3,1.0
City of Hamilton Services,2006-01-01,523049,18.4,8,18.4,8,0.0,0.0
City of Hamilton Services,2006-02-01,523146,22.9,10,11.5,5,2.3,1.0
City of Hamilton Services,2006-03-01,523242,27.5,12,13.8,6,13.8,6.0
City of Hamilton Services,2006-04-01,523339,18.3,8,9.2,4,0.0,0.0
City of Hamilton Services,2006-05-01,523436,20.6,9,6.9,3,2.3,1.0
City of Hamilton Services,2006-06-01,523532,16.0,7,9.2,4,4.6,2.0
City of Hamilton Services,2006-07-01,523629,11.5,5,11.5,5,2.3,1.0
City of Hamilton Services,2006-08-01,523660,22.9,10,4.6,2,4.6,2.0
City of Hamilton Services,2006-09-01,523691,13.7,6,4.6,2,6.9,3.0
City of Hamilton Services,2006-10-01,523722,27.5,12,18.3,8,2.3,1.0
City of Hamilton Services,2006-11-01,523753,16.0,7,2.3,1,6.9,3.0
City of Hamilton Services,2006-12-01,523784,20.6,9,6.9,3,2.3,1.0
City of Hamilton Services,2007-01-01,523816,29.8,13,11.5,5,2.3,1.0
City of Hamilton Services,2007-02-01,523847,25.2,11,2.3,1,2.3,1.0
City of Hamilton Services,2007-03-01,523878,25.2,11,6.9,3,0.0,0.0
City of Hamilton Services,2007-04-01,523909,22.9,10,6.9,3,11.5,5.0
City of Hamilton Services,2007-05-01,523940,16.0,7,18.3,8,4.6,2.0
City of Hamilton Services,2007-06-01,523971,27.5,12,16.0,7,2.3,1.0
City of Hamilton Services,2007-07-01,524002,32.1,14,6.9,3,4.6,2.0
City of Hamilton Services,2007-08-01,524135,50.4,22,16.0,7,4.6,2.0
City of Hamilton Services,2007-09-01,524268,25.2,11,18.3,8,2.3,1.0
City of Hamilton Services,2007-10-01,524401,20.6,9,11.4,5,2.3,1.0
City of Hamilton Services,2007-11-01,524534,6.9,3,13.7,6,6.9,3.0
City of Hamilton Services,2007-12-01,524667,16.0,7,6.9,3,6.9,3.0
City of Hamilton Services,2008-01-01,524801,20.6,9,13.7,6,2.3,1.0
City of Hamilton Services,2008-02-01,524934,25.1,11,20.6,9,4.6,2.0
City of Hamilton Services,2008-03-01,525067,20.6,9,25.1,11,4.6,2.0
City of Hamilton Services,2008-04-01,525200,18.3,8,9.1,4,4.6,2.0
City of Hamilton Services,2008-05-01,525333,36.5,16,11.4,5,9.1,4.0
City of Hamilton Services,2008-06-01,525466,22.8,10,16.0,7,4.6,2.0
City of Hamilton Services,2008-07-01,525599,29.7,13,22.8,10,4.6,2.0
City of Hamilton Services,2008-08-01,525770,34.2,15,13.7,6,4.6,2.0
City of Hamilton Services,2008-09-01,525941,25.1,11,6.8,3,2.3,1.0
City of Hamilton Services,2008-10-01,526112,22.8,10,9.1,4,2.3,1.0
City of Hamilton Services,2008-11-01,526283,36.5,16,22.8,10,4.6,2.0
City of Hamilton Services,2008-12-01,526454,20.5,9,20.5,9,9.1,4.0
City of Hamilton Services,2009-01-01,526626,29.6,13,9.1,4,11.4,5.0
City of Hamilton Services,2009-02-01,526797,15.9,7,9.1,4,2.3,1.0
City of Hamilton Services,2009-03-01,526968,15.9,7,9.1,4,2.3,1.0
City of Hamilton Services,2009-04-01,527139,25.0,11,9.1,4,6.8,3.0
City of Hamilton Services,2009-05-01,527310,41.0,18,27.3,12,4.6,2.0
City of Hamilton Services,2009-06-01,527481,34.1,15,22.7,10,6.8,3.0
City of Hamilton Services,2009-07-01,527652,38.7,17,22.7,10,6.8,3.0
City of Hamilton Services,2009-08-01,527986,25.0,11,15.9,7,9.1,4.0
City of Hamilton Services,2009-09-01,528321,36.3,16,27.3,12,6.8,3.0
City of Hamilton Services,2009-10-01,528655,31.8,14,20.4,9,4.5,2.0
City of Hamilton Services,2009-11-01,528989,29.5,13,20.4,9,6.8,3.0
City of Hamilton Services,2009-12-01,529323,27.2,12,20.4,9,4.5,2.0
City of Hamilton Services,2010-01-01,529658,11.3,5,18.1,8,2.3,1.0
City of Hamilton Services,2010-02-01,529992,22.6,10,9.1,4,9.1,4.0
City of Hamilton Services,2010-03-01,530326,27.2,12,27.2,12,9.1,4.0
City of Hamilton Services,2010-04-01,530660,29.4,13,13.6,6,9.0,4.0
City of Hamilton Services,2010-05-01,530995,33.9,15,27.1,12,4.5,2.0
City of Hamilton Services,2010-06-01,531329,47.4,21,15.8,7,18.1,8.0
City of Hamilton Services,2010-07-01,531663,27.1,12,11.3,5,6.8,3.0
City of Hamilton Services,2010-08-01,531991,22.6,10,15.8,7,9.0,4.0
City of Hamilton Services,2010-09-01,532320,29.3,13,11.3,5,0.0,0.0
City of Hamilton Services,2010-10-01,532648,22.5,10,11.3,5,2.3,1.0
City of Hamilton Services,2010-11-01,532976,27.0,12,13.5,6,4.5,2.0
City of Hamilton Services,2010-12-01,533304,31.5,14,9.0,4,11.3,5.0
City of Hamilton Services,2011-01-01,533633,22.5,10,9.0,4,4.5,2.0
City of Hamilton Services,2011-02-01,533961,9.0,4,20.2,9,11.2,5.0
City of Hamilton Services,2011-03-01,534289,29.2,13,15.7,7,11.2,5.0
City of Hamilton Services,2011-04-01,534617,29.2,13,13.5,6,9.0,4.0
City of Hamilton Services,2011-05-01,534946,35.9,16,20.2,9,9.0,4.0
City of Hamilton Services,2011-06-01,535274,22.4,10,17.9,8,6.7,3.0
City of Hamilton Services,2011-07-01,535602,26.9,12,26.9,12,2.2,1.0
City of Hamilton Services,2011-08-01,536042,17.9,8,9.0,4,4.5,2.0
City of Hamilton Services,2011-09-01,536482,40.3,18,26.8,12,6.7,3.0
City of Hamilton Services,2011-10-01,536921,29.1,13,22.3,10,6.7,3.0
City of Hamilton Services,2011-11-01,537361,17.9,8,15.6,7,6.7,3.0
City of Hamilton Services,2011-12-01,537801,26.8,12,13.4,6,8.9,4.0
City of Hamilton Services,2012-01-01,538241,24.5,11,6.7,3,6.7,3.0
City of Hamilton Services,2012-02-01,538680,15.6,7,11.1,5,6.7,3.0
City of Hamilton Services,2012-03-01,539120,37.8,17,13.4,6,6.7,3.0
City of Hamilton Services,2012-04-01,539560,24.5,11,11.1,5,15.6,7.0
City of Hamilton Services,2012-05-01,540000,51.1,23,42.2,19,0.0,0.0
City of Hamilton Services,2012-06-01,540439,20.0,9,17.8,8,0.0,0.0
City of Hamilton Services,2012-07-01,540879,35.5,16,24.4,11,2.2,1.0
City of Hamilton Services,2012-08-01,541331,35.5,16,31.0,14,6.7,3.0
City of Hamilton Services,2012-09-01,541783,46.5,21,35.4,16,2.2,1.0
City of Hamilton Services,2012-10-01,542235,22.1,10,22.1,10,6.6,3.0
City of Hamilton Services,2012-11-01,542686,28.7,13,22.1,10,15.5,7.0
City of Hamilton Services,2012-12-01,543138,39.8,18,22.1,10,13.3,6.0
City of Hamilton Services,2013-01-01,543590,33.1,15,22.1,10,11.0,5.0
City of Hamilton Services,2013-02-01,544042,39.7,18,13.2,6,8.8,4.0
City of Hamilton Services,2013-03-01,544494,33.1,15,35.3,16,4.4,2.0
City of Hamilton Services,2013-04-01,544946,15.4,7,17.6,8,8.8,4.0
City of Hamilton Services,2013-05-01,545397,50.6,23,33.0,15,6.6,3.0
City of Hamilton Services,2013-06-01,545849,22.0,10,17.6,8,11.0,5.0
City of Hamilton Services,2013-07-01,546301,32.9,15,15.4,7,13.2,6.0
City of Hamilton Services,2013-08-01,546706,48.3,22,26.3,12,6.6,3.0
City of Hamilton Services,2013-09-01,547111,21.9,10,19.7,9,8.8,4.0
City of Hamilton Services,2013-10-01,547517,30.7,14,17.5,8,4.4,2.0
City of Hamilton Services,2013-11-01,547922,52.6,24,37.2,17,4.4,2.0
City of Hamilton Services,2013-12-01,548327,24.1,11,8.8,4,2.2,1.0
City of Hamilton Services,2014-01-01,548732,28.4,13,8.7,4,6.6,3.0
City of Hamilton Services,2014-02-01,549137,10.9,5,4.4,2,4.4,2.0
City of Hamilton Services,2014-03-01,549542,32.8,15,21.8,10,8.7,4.0
City of Hamilton Services,2014-04-01,549948,39.3,18,24.0,11,0.0,0.0
City of Hamilton Services,2014-05-01,550353,39.2,18,24.0,11,4.4,2.0
City of Hamilton Services,2014-06-01,550758,43.6,20,26.1,12,8.7,4.0
City of Hamilton Services,2014-07-01,551163,41.4,19,23.9,11,13.1,6.0
City of Hamilton Services,2014-08-01,551482,41.3,19,41.3,19,6.5,3.0
